,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,MATIC-USD,MATIC-USD,MATIC-USD,MATIC-USD,MATIC-USD,MATIC-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,,,,,,,,,,,,,12.765199661254883,12.896699905395508,12.430100440979004,12.430100440979004,12.430100440979004,12994400,0.00020799999765586108,0.00020900000527035445,0.00020399999630171806,0.00020700000459328294,0.00020700000459328294,89141,1048.68994140625,1080.489990234375,1041.68994140625,1079.97998046875,1079.97998046875,109478000
2017-02-21,,,,,,,,,,,,,12.34220027923584,12.770899772644043,12.210100173950195,12.668399810791016,12.668399810791016,15183300,0.0002099999983329326,0.00021100000594742596,0.00020199999562464654,0.00020799999765586108,0.00020799999765586108,102673,1079.280029296875,1117.25,1076.9300537109375,1115.300048828125,1115.300048828125,186868992
2017-02-22,,,,,,,,,,,,,12.687199592590332,12.762499809265137,12.552599906921387,12.599699974060059,12.599699974060059,10360900,0.00020799999765586108,0.0002099999983329326,0.00019700000120792538,0.00020199999562464654,0.00020199999562464654,108610,1114.800048828125,1125.3900146484375,1100.550048828125,1117.43994140625,1117.43994140625,136100000
2017-02-23,,,,,,,,,,,,,12.598099708557129,13.207799911499023,12.563799858093262,13.119400024414062,13.119400024414062,14522300,0.00020199999562464654,0.00020799999765586108,0.00019799999427050352,0.00020799999765586108,0.00020799999765586108,110405,1117.27001953125,1176.6199951171875,1116.9599609375,1166.719970703125,1166.719970703125,189454000
2017-02-24,,,,,,,,,,,,,13.134300231933594,13.2322998046875,12.882800102233887,13.069199562072754,13.069199562072754,19574400,0.00020799999765586108,0.00021100000594742596,0.00020199999562464654,0.00020799999765586108,0.00020799999765586108,118202,1172.7099609375,1200.3900146484375,1131.9599609375,1173.6800537109375,1173.6800537109375,330759008
2017-02-25,,,,,,,,,,,,,13.063799858093262,13.723899841308594,12.98069953918457,13.548700332641602,13.548700332641602,18533900,0.00020399999630171806,0.00020900000527035445,0.00019999999494757503,0.00019999999494757503,0.00019999999494757503,64485,1170.4100341796875,1174.8499755859375,1124.5899658203125,1143.8399658203125,1143.8399658203125,139960992
2017-02-26,,,,,,,,,,,,,13.5177001953125,14.543100357055664,13.395299911499023,14.520000457763672,14.520000457763672,20307500,0.00019999999494757503,0.00020799999765586108,0.0001990000018849969,0.00020300000323913991,0.00020300000323913991,55007,1144.27001953125,1167.469970703125,1130.199951171875,1165.199951171875,1165.199951171875,116486000
2017-02-27,,,,,,,,,,,,,14.505800247192383,15.675200462341309,14.27400016784668,15.396499633789062,15.396499633789062,31667000,0.00020599999697878957,0.00020900000527035445,0.00020199999562464654,0.00020799999765586108,0.00020799999765586108,115816,1163.780029296875,1181.97998046875,1163.3800048828125,1179.969970703125,1179.969970703125,131570000
2017-02-28,,,,,,,,,,,,,15.450699806213379,16.05940055847168,15.123299598693848,15.81719970703125,15.81719970703125,65478900,0.00020399999630171806,0.0002099999983329326,0.0001990000018849969,0.00020500000391621143,0.00020500000391621143,90932,1180.719970703125,1193.25,1171.8199462890625,1179.969970703125,1179.969970703125,184956000
2017-03-01,,,,,,,,,,,,,15.847200393676758,17.3710994720459,15.558899879455566,17.349700927734375,17.349700927734375,44927500,0.00020599999697878957,0.00020900000527035445,0.0002010000025620684,0.00020300000323913991,0.00020300000323913991,136870,1180.0400390625,1222.5,1179.68994140625,1222.5,1222.5,229056992
2017-03-02,,,,,,,,,,,,,17.355300903320312,19.35300064086914,16.95400047302246,19.03019905090332,19.03019905090332,83627104,0.00020500000391621143,0.0002099999983329326,0.00020199999562464654,0.00020500000391621143,0.00020500000391621143,203994,1224.6800537109375,1262.1300048828125,1215.6199951171875,1251.010009765625,1251.010009765625,368275008
2017-03-03,,,,,,,,,,,,,19.042800903320312,20.667400360107422,18.41119956970215,19.458999633789062,19.458999633789062,95863400,0.00020500000391621143,0.00021300000662449747,0.00020199999562464654,0.00021100000594742596,0.00021100000594742596,146345,1250.7099609375,1280.31005859375,1250.7099609375,1274.989990234375,1274.989990234375,315739008
2017-03-04,,,,,,,,,,,,,19.517099380493164,20.05500030517578,18.618900299072266,18.618900299072266,18.618900299072266,27341900,0.00021100000594742596,0.00021699999342672527,0.00019500000053085387,0.00020500000391621143,0.00020500000391621143,94177,1277.4300537109375,1279.4000244140625,1230.510009765625,1255.1500244140625,1255.1500244140625,183270000
2017-03-05,,,,,,,,,,,,,18.50279998779297,19.423200607299805,18.2322998046875,19.30229949951172,19.30229949951172,26816300,0.00020399999630171806,0.00021100000594742596,0.00020199999562464654,0.00020599999697878957,0.00020599999697878957,69490,1254.2900390625,1267.2900390625,1238.06005859375,1267.1199951171875,1267.1199951171875,134127000
2017-03-06,,,,,,,,,,,,,19.28230094909668,20.1023006439209,19.11479949951172,19.60569953918457,19.60569953918457,32432700,0.0002099999983329326,0.00021300000662449747,0.00020500000391621143,0.0002099999983329326,0.0002099999983329326,111585,1267.469970703125,1276.0,1264.5999755859375,1272.8299560546875,1272.8299560546875,153656992
2017-03-07,,,,,,,,,,,,,19.579099655151367,19.629899978637695,18.64259910583496,18.888599395751953,18.888599395751953,37972200,0.00020599999697878957,0.00021499999274965376,0.00020500000391621143,0.00020900000527035445,0.00020900000527035445,169049,1273.2099609375,1275.550048828125,1204.800048828125,1223.5400390625,1223.5400390625,291256000
2017-03-08,,,,,,,,,,,,,18.88249969482422,18.88249969482422,16.65130043029785,16.65130043029785,16.65130043029785,44304600,0.00020900000527035445,0.0002119999990100041,0.00019999999494757503,0.00020799999765586108,0.00020799999765586108,242738,1223.22998046875,1232.1600341796875,1148.0799560546875,1150.0,1150.0,332603008
2017-03-09,,,,,,,,,,,,,16.640100479125977,17.872600555419922,16.366500854492188,17.75469970703125,17.75469970703125,31418400,0.00020700000459328294,0.0002119999990100041,0.00020199999562464654,0.00021100000594742596,0.00021100000594742596,110162,1150.3499755859375,1197.4599609375,1141.22998046875,1188.489990234375,1188.489990234375,212283008
2017-03-10,,,,,,,,,,,,,17.74090003967285,19.65880012512207,17.67729949951172,19.332300186157227,19.332300186157227,87506800,0.00021100000594742596,0.00021800000104121864,0.00019799999427050352,0.00020399999630171806,0.00020399999630171806,327829,1189.3599853515625,1270.469970703125,1077.25,1116.719970703125,1116.719970703125,563795968
2017-03-11,,,,,,,,,,,,,19.37459945678711,21.588199615478516,19.006999969482422,21.47249984741211,21.47249984741211,69150096,0.00020500000391621143,0.00021300000662449747,0.00019999999494757503,0.00021100000594742596,0.00021100000594742596,142059,1116.3199462890625,1193.8299560546875,1116.3199462890625,1175.8299560546875,1175.8299560546875,283320000
2017-03-12,,,,,,,,,,,,,21.46489906311035,23.437700271606445,21.379499435424805,23.437700271606445,23.437700271606445,74628896,0.0002119999990100041,0.00022899999748915434,0.00020700000459328294,0.00022899999748915434,0.00022899999748915434,320578,1176.6199951171875,1226.97998046875,1175.3599853515625,1221.3800048828125,1221.3800048828125,227176000
2017-03-13,,,,,,,,,,,,,23.504899978637695,30.60379981994629,23.504899978637695,28.592899322509766,28.592899322509766,255488000,0.00022699999681208283,0.0002610000083222985,0.0002229999954579398,0.0002469999890308827,0.0002469999890308827,998448,1221.780029296875,1237.3699951171875,1217.030029296875,1231.9200439453125,1231.9200439453125,380276992
2017-03-14,,,,,,,,,,,,,28.5718994140625,29.932899475097656,27.31529998779297,28.654600143432617,28.654600143432617,101797000,0.0002410000015515834,0.0002469999890308827,0.00023600000713486224,0.00023799999326001853,0.00023799999326001853,350586,1232.1600341796875,1244.81005859375,1220.719970703125,1240.0,1240.0,245306000
2017-03-15,,,,,,,,,,,,,28.645099639892578,35.05590057373047,28.43320083618164,35.05590057373047,35.05590057373047,170344000,0.00023799999326001853,0.00024500000290572643,0.00023099999816622585,0.00024300000222865492,0.00024300000222865492,395931,1240.1600341796875,1251.6099853515625,1239.75,1249.6099853515625,1249.6099853515625,297804992
2017-03-16,,,,,,,,,,,,,35.3572998046875,47.1697998046875,35.3572998046875,46.34579849243164,46.34579849243164,454417984,0.0002410000015515834,0.00024399999529123306,0.0002280000044265762,0.00023499999952036887,0.00023499999952036887,448480,1251.3299560546875,1257.97998046875,1152.43994140625,1187.81005859375,1187.81005859375,638568000
2017-03-17,,,,,,,,,,,,,45.929500579833984,55.11470031738281,38.207000732421875,46.827999114990234,46.827999114990234,497534016,0.00023499999952036887,0.00023499999952036887,0.00021800000104121864,0.0002229999954579398,0.0002229999954579398,393182,1180.1600341796875,1180.1600341796875,1099.5699462890625,1100.22998046875,1100.22998046875,706598976
2017-03-18,,,,,,,,,,,,,46.87419891357422,46.87419891357422,31.70210075378418,34.16019821166992,34.16019821166992,262180000,0.0002229999954579398,0.0002280000044265762,0.00020700000459328294,0.00021899999410379678,0.00021899999410379678,474001,1099.68994140625,1114.0699462890625,957.655029296875,973.8179931640625,973.8179931640625,621302016
2017-03-19,,,,,,,,,,,,,35.529701232910156,46.99599838256836,35.34159851074219,44.7401008605957,44.7401008605957,239430000,0.00021899999410379678,0.00023999999393709004,0.00021499999274965376,0.00023499999952036887,0.00023499999952036887,335532,976.72998046875,1069.9100341796875,976.72998046875,1036.739990234375,1036.739990234375,406648000
2017-03-20,,,,,,,,,,,,,44.83359909057617,46.22890090942383,42.444698333740234,43.390201568603516,43.390201568603516,154700992,0.00023499999952036887,0.0002390000008745119,0.00022600000374950469,0.00023600000713486224,0.00023600000713486224,339899,1037.239990234375,1063.030029296875,1036.6800537109375,1054.22998046875,1054.22998046875,286529984
2017-03-21,,,,,,,,,,,,,43.50979995727539,44.262298583984375,42.37070083618164,43.14509963989258,43.14509963989258,91265400,0.00022699999681208283,0.0002479999966453761,0.00022699999681208283,0.0002460000105202198,0.0002460000105202198,243988,1055.3599853515625,1122.4300537109375,1055.3599853515625,1120.5400390625,1120.5400390625,337391008
2017-03-22,,,,,,,,,,,,,43.122501373291016,43.518699645996094,39.687801361083984,42.342098236083984,42.342098236083984,113952000,0.00024500000290572643,0.0002469999890308827,0.00023499999952036887,0.00024300000222865492,0.00024300000222865492,344528,1120.6500244140625,1120.6500244140625,1014.2100219726562,1049.1400146484375,1049.1400146484375,380840992
2017-03-23,,,,,,,,,,,,,42.56520080566406,44.754798889160156,41.3025016784668,43.67839813232422,43.67839813232422,100724000,0.0002390000008745119,0.00024500000290572643,0.00023499999952036887,0.00024199999461416155,0.00024199999461416155,195765,1050.050048828125,1058.010009765625,1028.9300537109375,1038.5899658203125,1038.5899658203125,248540000
2017-03-24,,,,,,,,,,,,,43.63800048828125,54.144798278808594,43.2056999206543,53.10749816894531,53.10749816894531,297046016,0.00024199999461416155,0.00030499999411404133,0.00023499999952036887,0.0002640000020619482,0.0002640000020619482,1776640,1038.449951171875,1040.469970703125,934.3579711914062,937.52001953125,937.52001953125,491038016
2017-03-25,,,,,,,,,,,,,53.57590103149414,53.57590103149414,48.31169891357422,51.25,51.25,223059008,0.0002640000020619482,0.00029799999902024865,0.0002500000118743628,0.00029799999902024865,0.00029799999902024865,1274960,936.5399780273438,975.760986328125,903.7130126953125,972.7789916992188,972.7789916992188,435803008
2017-03-26,,,,,,,,,,,,,50.769901275634766,51.80289840698242,49.28390121459961,50.52159881591797,50.52159881591797,106859000,0.00029799999902024865,0.00030899999546818435,0.00027099999715574086,0.00027200000477023423,0.00027200000477023423,1203110,974.0150146484375,1007.9600219726562,954.1859741210938,966.7249755859375,966.7249755859375,303668000
2017-03-27,,,,,,,,,,,,,51.31209945678711,52.460899353027344,48.9297981262207,49.666900634765625,49.666900634765625,118978000,0.00027799999224953353,0.00028300000121816993,0.00023799999326001853,0.00025400001322850585,0.00025400001322850585,1082440,972.0549926757812,1046.4000244140625,971.9840087890625,1045.77001953125,1045.77001953125,372535008
2017-03-28,,,,,,,,,,,,,49.71039962768555,50.956298828125,49.14509963989258,50.774898529052734,50.774898529052734,97745296,0.0002469999890308827,0.0002859999949578196,0.00024500000290572643,0.0002730000123847276,0.0002730000123847276,708276,1044.5799560546875,1064.6500244140625,1027.72998046875,1047.1500244140625,1047.1500244140625,326332000
2017-03-29,,,,,,,,,,,,,50.56930160522461,53.86899948120117,50.548500061035156,53.1260986328125,53.1260986328125,144998000,0.0002789999998640269,0.0002809999859891832,0.0002640000020619482,0.00027200000477023423,0.00027200000477023423,399763,1046.0799560546875,1055.1300048828125,1015.8800048828125,1039.969970703125,1039.969970703125,298457984
2017-03-30,,,,,,,,,,,,,53.1245002746582,53.31399917602539,51.866798400878906,52.2057991027832,52.2057991027832,86885696,0.00027799999224953353,0.00032900000223889947,0.00026500000967644155,0.00030399998649954796,0.00030399998649954796,1673200,1042.2099609375,1049.2900390625,1020.0399780273438,1026.4300537109375,1026.4300537109375,352968992
2017-03-31,,,,,,,,,,,,,51.753700256347656,51.7682991027832,47.38029861450195,50.03730010986328,50.03730010986328,151416000,0.00030399998649954796,0.0003600000054575503,0.000299000006634742,0.0003279999946244061,0.0003279999946244061,2525700,1026.6400146484375,1074.9200439453125,1026.6400146484375,1071.7900390625,1071.7900390625,447287008
2017-04-01,,,,,,,,,,,,,50.03369903564453,51.92829895019531,48.875301361083984,50.699501037597656,50.699501037597656,92461904,0.0003330000035930425,0.0003490000090096146,0.0003169999981764704,0.0003349999897181988,0.0003349999897181988,1030280,1071.7099609375,1091.719970703125,1061.0899658203125,1080.5,1080.5,289633984
2017-04-02,,,,,,,,,,,,,50.738399505615234,51.27450180053711,45.42580032348633,48.74869918823242,48.74869918823242,134604000,0.00033599999733269215,0.000526999996509403,0.0003279999946244061,0.0004889999981969595,0.0004889999981969595,4276890,1080.6099853515625,1107.5899658203125,1075.449951171875,1102.1700439453125,1102.1700439453125,514187008
2017-04-03,,,,,,,,,,,,,48.82120132446289,48.82120132446289,43.409698486328125,44.35639953613281,44.35639953613281,190512992,0.0004900000058114529,0.0006329999887384474,0.00040499999886378646,0.00042699999175965786,0.00042699999175965786,8704480,1102.949951171875,1151.739990234375,1102.949951171875,1143.81005859375,1143.81005859375,580444032
2017-04-04,,,,,,,,,,,,,43.92179870605469,45.739601135253906,41.7218017578125,44.64189910888672,44.64189910888672,157568000,0.00043200000072829425,0.0004900000058114529,0.0004090000002179295,0.00043200000072829425,0.00043200000072829425,3070990,1145.52001953125,1156.43994140625,1120.52001953125,1133.25,1133.25,436310016
2017-04-05,,,,,,,,,,,,,44.66109848022461,47.84339904785156,44.53810119628906,45.30400085449219,45.30400085449219,119733000,0.00043799998820759356,0.0004450000124052167,0.0004220000118948519,0.0004419999895617366,0.0004419999895617366,1696750,1134.1400146484375,1135.0899658203125,1113.6300048828125,1124.780029296875,1124.780029296875,414784000
2017-04-06,,,,,,,,,,,,,45.22050094604492,45.64189910888672,40.901100158691406,43.24209976196289,43.24209976196289,147120000,0.00043700000969693065,0.0004870000120718032,0.0004360000020824373,0.00044999999227002263,0.00044999999227002263,2738610,1125.81005859375,1188.3699951171875,1125.81005859375,1182.6800537109375,1182.6800537109375,511222016
2017-04-07,,,,,,,,,,,,,42.8651008605957,44.037498474121094,41.645999908447266,42.162601470947266,42.162601470947266,81474704,0.0004560000088531524,0.0004579999949783087,0.0003870000073220581,0.0003980000037699938,0.0003980000037699938,2669470,1178.93994140625,1186.5799560546875,1163.3900146484375,1176.9000244140625,1176.9000244140625,317022016
2017-04-08,,,,,,,,,,,,,41.79840087890625,45.205299377441406,41.73080062866211,44.307098388671875,44.307098388671875,74138800,0.0003980000037699938,0.0004330000083427876,0.0003980000037699938,0.00043200000072829425,0.00043200000072829425,1249660,1172.6500244140625,1184.97998046875,1162.5799560546875,1175.949951171875,1175.949951171875,209312000
2017-04-09,,,,,,,,,,,,,44.280399322509766,44.490501403808594,42.892799377441406,43.266998291015625,43.266998291015625,55143000,0.0004299999854993075,0.0004309999931138009,0.00037399999564513564,0.0003809999907389283,0.0003809999907389283,1720980,1176.5699462890625,1197.2099609375,1171.8599853515625,1187.8699951171875,1187.8699951171875,242343008
2017-04-10,,,,,,,,,,,,,43.2775993347168,44.13589859008789,42.415401458740234,43.43519973754883,43.43519973754883,44061500,0.0003809999907389283,0.00039999998989515007,0.00036800000816583633,0.00039999998989515007,0.00039999998989515007,1181340,1187.300048828125,1190.3399658203125,1179.0400390625,1187.1300048828125,1187.1300048828125,215883008
2017-04-11,,,,,,,,,,,,,43.501399993896484,44.25279998779297,43.29970169067383,43.40719985961914,43.40719985961914,38303300,0.00039599998854100704,0.00039999998989515007,0.0003809999907389283,0.00039000000106170774,0.00039000000106170774,694146,1187.4599609375,1208.0699462890625,1187.4599609375,1205.010009765625,1205.010009765625,216182000
2017-04-12,,,,,,,,,,,,,43.462799072265625,47.231998443603516,43.11000061035156,46.28730010986328,46.28730010986328,88045696,0.000387999985832721,0.0004149999876972288,0.0003870000073220581,0.0004140000091865659,0.0004140000091865659,940905,1204.81005859375,1207.1400146484375,1196.760009765625,1200.3699951171875,1200.3699951171875,288702016
2017-04-13,,,,,,,,,,,,,46.31060028076172,50.91379928588867,46.31060028076172,50.219398498535156,50.219398498535156,157200000,0.0004149999876972288,0.00043799998820759356,0.00040600000647827983,0.0004250000056345016,0.0004250000056345016,1421850,1201.02001953125,1205.8900146484375,1156.43994140625,1169.280029296875,1169.280029296875,351968992
2017-04-14,,,,,,,,,,,,,49.97140121459961,50.05009841918945,46.76250076293945,47.574100494384766,47.574100494384766,91674400,0.0004309999931138009,0.000455000001238659,0.00042100000428035855,0.00042600001324899495,0.00042600001324899495,1462360,1170.3299560546875,1190.800048828125,1159.7900390625,1167.5400390625,1167.5400390625,254827008
2017-04-15,,,,,,,,,,,,,47.65370178222656,49.56999969482422,47.17539978027344,49.10150146484375,49.10150146484375,66207800,0.0004250000056345016,0.00043399998685345054,0.00041199999395757914,0.0004180000105407089,0.0004180000105407089,892718,1167.300048828125,1188.0,1164.9599609375,1172.52001953125,1172.52001953125,203559008
2017-04-16,,,,,,,,,,,,,49.03779983520508,49.14310073852539,48.18730163574219,48.71849822998047,48.71849822998047,31343800,0.00041700000292621553,0.0004619999963324517,0.00041599999531172216,0.00045399999362416565,0.00045399999362416565,1835340,1172.6099853515625,1187.219970703125,1172.6099853515625,1182.93994140625,1182.93994140625,183231008
2017-04-17,,,,,,,,,,,,,48.659698486328125,48.745399475097656,48.05179977416992,48.30459976196289,48.30459976196289,44013300,0.0004529999860096723,0.0004799999878741801,0.000446999998530373,0.00045900000259280205,0.00045900000259280205,1791470,1183.25,1194.9000244140625,1172.6500244140625,1193.9100341796875,1193.9100341796875,253206000
2017-04-18,,,,,,,,,,,,,48.319000244140625,51.03020095825195,48.29710006713867,50.70750045776367,50.70750045776367,78748496,0.0004659999976865947,0.0004670000053010881,0.0004360000020824373,0.00045900000259280205,0.00045900000259280205,1308510,1193.77001953125,1217.5699462890625,1193.77001953125,1211.6700439453125,1211.6700439453125,270524000
2017-04-19,,,,,,,,,,,,,50.729000091552734,50.948001861572266,47.260501861572266,48.305301666259766,48.305301666259766,76281000,0.0004560000088531524,0.0004600000102072954,0.0004419999895617366,0.00044800000614486635,0.00044800000614486635,940790,1212.1300048828125,1215.510009765625,1205.0799560546875,1210.2900390625,1210.2900390625,288060992
2017-04-20,,,,,,,,,,,,,48.132301330566406,49.98899841308594,48.132301330566406,49.67219924926758,49.67219924926758,79600896,0.00044800000614486635,0.0004830000107176602,0.00043799998820759356,0.00044299999717622995,0.00044299999717622995,1828250,1211.0799560546875,1240.7900390625,1208.4100341796875,1229.0799560546875,1229.0799560546875,315108000
2017-04-21,,,,,,,,,,,,,49.6432991027832,49.66170120239258,48.14030075073242,48.22439956665039,48.22439956665039,45048300,0.0004400000034365803,0.0004569999873638153,0.00043799998820759356,0.000450999999884516,0.000450999999884516,692528,1229.4200439453125,1235.93994140625,1215.56005859375,1222.050048828125,1222.050048828125,272167008
2017-04-22,,,,,,,,,,,,,48.18239974975586,48.74209976196289,48.173099517822266,48.553001403808594,48.553001403808594,37357600,0.0004560000088531524,0.00046999999904073775,0.00044100001105107367,0.00046400001156143844,0.00046400001156143844,853796,1222.7099609375,1235.56005859375,1208.469970703125,1231.7099609375,1231.7099609375,249320000
2017-04-23,,,,,,,,,,,,,48.592498779296875,48.88560104370117,48.16809844970703,48.48929977416992,48.48929977416992,36234000,0.00046800001291558146,0.000539999979082495,0.00046300000394694507,0.000522000016644597,0.000522000016644597,3778280,1231.9200439453125,1232.199951171875,1203.93994140625,1207.2099609375,1207.2099609375,258951008
2017-04-24,,,,,,,,,,,,,48.86669921875,50.181400299072266,48.86669921875,50.03150177001953,50.03150177001953,55580600,0.0005259999888949096,0.0005300000193528831,0.0004980000085197389,0.0005150000215508044,0.0005150000215508044,1427570,1209.6300048828125,1250.93994140625,1209.6300048828125,1250.1500244140625,1250.1500244140625,235806000
2017-04-25,,,,,,,,,,,,,50.07460021972656,50.3036003112793,49.80690002441406,49.89120101928711,49.89120101928711,38264600,0.0005109999910928309,0.0005460000247694552,0.0005109999910928309,0.000526999996509403,0.000526999996509403,1498410,1250.449951171875,1267.5799560546875,1249.969970703125,1265.489990234375,1265.489990234375,242556000
2017-04-26,,,,,,,,,,,,,49.909400939941406,53.436798095703125,49.909400939941406,52.720298767089844,52.720298767089844,104884000,0.0005339999916031957,0.0005520000122487545,0.000526999996509403,0.0005440000095404685,0.0005440000095404685,1349140,1265.989990234375,1294.8299560546875,1265.9300537109375,1281.0799560546875,1281.0799560546875,329631008
2017-04-27,,,,,,,,,,,,,52.80569839477539,62.167701721191406,52.28860092163086,62.167701721191406,62.167701721191406,246775008,0.0005489999894052744,0.0006719999946653843,0.0005450000171549618,0.0006319999811239541,0.0006319999811239541,4707330,1281.8800048828125,1319.699951171875,1281.300048828125,1317.72998046875,1317.72998046875,449196992
2017-04-28,,,,,,,,,,,,,62.226898193359375,70.84649658203125,62.133201599121094,70.1592025756836,70.1592025756836,346545984,0.0006249999860301614,0.0007050000131130219,0.0006169999833218753,0.0006779999821446836,0.0006779999821446836,4437500,1317.739990234375,1331.280029296875,1292.3699951171875,1316.47998046875,1316.47998046875,527488992
2017-04-29,,,,,,,,,,,,,71.38960266113281,71.90489959716797,66.77890014648438,68.37689971923828,68.37689971923828,165448000,0.000678999989759177,0.000770999991800636,0.000678999989759177,0.0007340000011026859,0.0007340000011026859,5870990,1317.8399658203125,1327.199951171875,1315.2099609375,1321.7900390625,1321.7900390625,422705984
2017-04-30,,,,,,,,,,,,,68.54060363769531,79.02120208740234,68.34770202636719,79.02120208740234,79.02120208740234,229944992,0.0007360000163316727,0.000770999991800636,0.0007270000060088933,0.0007459999760612845,0.0007459999760612845,3614180,1321.8699951171875,1347.9100341796875,1314.9200439453125,1347.8900146484375,1347.8900146484375,413115008
2017-05-01,,,,,,,,,,,,,79.32160186767578,82.5239028930664,73.08660125732422,76.2969970703125,76.2969970703125,376841984,0.0007459999760612845,0.0007650000043213367,0.0006380000268109143,0.0006859999848529696,0.0006859999848529696,5565600,1348.300048828125,1434.3199462890625,1348.300048828125,1421.5999755859375,1421.5999755859375,713624000
2017-05-02,,,,,,,,,,,,,76.65339660644531,79.35330200195312,74.37680053710938,77.26380157470703,77.26380157470703,193772992,0.0006890000076964498,0.0006960000027902424,0.0005729999975301325,0.0006099999882280827,0.0006099999882280827,5211860,1421.030029296875,1473.9000244140625,1415.68994140625,1452.8199462890625,1452.8199462890625,477337984
2017-05-03,,,,,,,,,,,,,77.25399780273438,80.09529876708984,75.76339721679688,79.71820068359375,79.71820068359375,141922000,0.000610999995842576,0.0006949999951757491,0.0005910000181756914,0.0006779999821446836,0.0006779999821446836,4436450,1453.780029296875,1492.77001953125,1447.489990234375,1490.0899658203125,1490.0899658203125,583795968
2017-05-04,,,,,,,,,,,,,79.72039794921875,97.56189727783203,79.43109893798828,96.98139953613281,96.98139953613281,366847008,0.0006859999848529696,0.00076299998909235,0.0006750000175088644,0.0007440000190399587,0.0007440000190399587,4638240,1490.719970703125,1608.9100341796875,1490.719970703125,1537.6700439453125,1537.6700439453125,933548992
2017-05-05,,,,,,,,,,,,,96.73470306396484,103.23300170898438,92.22039794921875,94.39849853515625,94.39849853515625,331928000,0.0007379999733529985,0.0009319999953731894,0.0007360000163316727,0.0008399999933317304,0.0008399999933317304,9754900,1540.8699951171875,1618.030029296875,1530.31005859375,1555.449951171875,1555.449951171875,946035968
2017-05-06,,,,,,,,,,,,,94.91210174560547,97.87590026855469,90.95010375976562,97.8134994506836,97.8134994506836,151462000,0.0008370000286959112,0.0011690000537782907,0.0008089999901130795,0.0011690000537782907,0.0011690000537782907,14651900,1556.81005859375,1578.800048828125,1542.5,1578.800048828125,1578.800048828125,582529984
2017-05-07,,,,,,,,,,,,,97.86940002441406,98.23909759521484,89.86640167236328,94.0073013305664,94.0073013305664,183295008,0.0011759999906644225,0.0014299999456852674,0.0011569999624043703,0.0013050000416114926,0.0013050000416114926,34856400,1579.469970703125,1596.719970703125,1559.760009765625,1596.7099609375,1596.7099609375,1080029952
2017-05-08,,,,,,,,,,,,,93.74700164794922,95.13690185546875,89.51460266113281,91.42040252685547,91.42040252685547,231344000,0.00133500003721565,0.00152299995534122,0.0012489999644458294,0.001521000056527555,0.001521000056527555,23381600,1596.9200439453125,1723.3499755859375,1596.9200439453125,1723.3499755859375,1723.3499755859375,1340320000
2017-05-09,,,,,,,,,,,,,91.22799682617188,93.05670166015625,80.38990020751953,91.16290283203125,91.16290283203125,363433984,0.0015310000162571669,0.0015310000162571669,0.0011070000473409891,0.0012390000047162175,0.0012390000047162175,18473100,1723.8900146484375,1833.489990234375,1716.300048828125,1755.3599853515625,1755.3599853515625,1167920000
2017-05-10,,,,,,,,,,,,,91.1511001586914,92.8469009399414,85.28630065917969,89.52490234375,89.52490234375,145602000,0.0012529999949038029,0.001382000045850873,0.0012000000569969416,0.0012390000047162175,0.0012390000047162175,9734520,1756.52001953125,1788.43994140625,1719.0999755859375,1787.1300048828125,1787.1300048828125,915723008
2017-05-11,,,,,,,,,,,,,89.77069854736328,102.5479965209961,88.47589874267578,89.87969970703125,89.87969970703125,132722000,0.0012359999818727374,0.0012499999720603228,0.0011239999439567327,0.0012120000319555402,0.0012120000319555402,7417150,1780.3699951171875,1873.9300537109375,1755.3499755859375,1848.5699462890625,1848.5699462890625,799489984
2017-05-12,,,,,,,,,,,,,89.42859649658203,93.12310028076172,88.65540313720703,88.65540313720703,88.65540313720703,145824992,0.0012150000547990203,0.0012629999546334147,0.0011820000363513827,0.001183000043965876,0.001183000043965876,6218670,1845.760009765625,1856.1500244140625,1694.010009765625,1724.239990234375,1724.239990234375,740984000
2017-05-13,,,,,,,,,,,,,88.69439697265625,93.81230163574219,86.66020202636719,90.83540344238281,90.83540344238281,88742200,0.0011879999656230211,0.0012120000319555402,0.0011230000527575612,0.0011840000515803695,0.0011840000515803695,5599360,1723.1199951171875,1812.989990234375,1651.0799560546875,1804.9100341796875,1804.9100341796875,579635008
2017-05-14,,,,,,,,,,,,,90.87159729003906,91.24829864501953,89.60600280761719,90.7864990234375,90.7864990234375,66046600,0.0011980000417679548,0.0012740000383928418,0.0011879999656230211,0.0012740000383928418,0.0012740000383928418,4752270,1800.8599853515625,1831.4200439453125,1776.6199951171875,1808.9100341796875,1808.9100341796875,437196000
